airbnb_id,nbh_id,host_id,lat,lon,city,state,night_price,cleaning_fee,nights_booked,rental_income,property_type,room_count,bed_count,max_capacity,star_rating,total_reviews,date_created,date_updated
27971689,271349,18019817,29.4409,-98.4669,San Antonio,TX,65.0,25,245,1327,Apartment,1,2,3,5,114,2020-11-30,2020-11-30
27971828,271349,1802005,29.4173,-98.4698,San Antonio,TX,132.0,100,38,418,Villa,3,3,6,5,155,2020-11-30,2020-11-30
27971523,271349,18348227,29.441,-98.4557,San Antonio,TX,100.0,65,274,2283,House,3,3,6,5,213,2020-11-30,2020-11-30
27971903,271349,18591885,29.4377,-98.4868,San Antonio,TX,45.0,15,226,848,Apartment,0,1,2,5,290,2020-11-30,2020-11-30
27971407,271349,18628008,29.4236,-98.4728,San Antonio,TX,147.0,85,148,1813,House,2,2,4,5,21,2020-11-30,2020-11-30
27971784,271349,18657203,29.4418,-98.4704,San Antonio,TX,255.0,149,171,3634,House,3,6,10,5,159,2020-11-30,2020-11-30
27971590,271349,18776621,29.4288,-98.472,San Antonio,TX,45.0,0,281,1054,Apartment,1,1,2,5,14,2020-11-30,2020-11-30
27971681,271349,1883124,29.4174,-98.4698,San Antonio,TX,132.0,100,29,319,Villa,3,3,6,5,150,2020-11-30,2020-11-30
27971414,271349,19071085,29.4315,-98.4762,San Antonio,TX,80.0,35,215,1433,Apartment,1,2,4,5,228,2020-11-30,2020-11-30
27971608,271349,19196614,29.4321,-98.4678,San Antonio,TX,70.0,40,215,1254,Guesthouse,1,1,2,5,167,2020-11-30,2020-11-30
27971575,271349,19292690,29.4309,-98.4764,San Antonio,TX,130.0,120,161,1744,House,2,3,6,5,92,2020-11-30,2020-11-30
27971599,271349,19415227,29.4302,-98.4766,San Antonio,TX,320.0,190,147,3920,House,7,9,16,5,119,2020-11-30,2020-11-30
27971420,271349,19476848,29.4311,-98.4691,San Antonio,TX,193.0,85,63,1013,House,3,7,12,5,126,2020-11-30,2020-11-30
27971462,271349,19545591,29.426,-98.4614,San Antonio,TX,116.0,100,196,1895,Bungalow,3,3,6,5,107,2020-11-30,2020-11-30
27971529,271349,20232972,29.4159,-98.4863,San Antonio,TX,197.0,99,80,1433,Townhouse,2,2,6,5,65,2020-11-30,2020-11-30
27971516,271349,20406135,29.4364,-98.4893,San Antonio,TX,96.0,80,250,2000,House,3,4,7,5,123,2020-11-30,2020-11-30
27971643,271349,20525824,29.434,-98.4734,San Antonio,TX,74.0,75,224,1381,House,2,3,5,5,66,2020-11-30,2020-11-30
27971509,271349,20650691,29.4382,-98.4866,San Antonio,TX,56.0,15,131,611,Apartment,0,1,3,5,194,2020-11-30,2020-11-30
27971561,271349,20874689,29.4203,-98.4728,San Antonio,TX,77.0,39,287,1842,Apartment,1,2,4,5,243,2020-11-30,2020-11-30
27971667,271349,21081222,29.4148,-98.4754,San Antonio,TX,122.0,85,130,1322,House,3,4,6,5,206,2020-11-30,2020-11-30
27971658,271349,21154886,29.4395,-98.4669,San Antonio,TX,51.0,41,126,1285,Apartment,1,1,2,5,224,2020-11-30,2020-11-30
27971648,271349,21413233,29.4312,-98.4689,San Antonio,TX,170.0,60,42,1020,House,2,4,7,5,7,2020-11-30,2020-11-30
27971726,271349,21435082,29.4375,-98.4876,San Antonio,TX,49.0,15,192,784,Apartment,0,2,3,5,271,2020-11-30,2020-11-30
27971638,271349,21491664,29.4314,-98.4732,San Antonio,TX,248.0,164,176,3637,House,4,4,10,5,116,2020-11-30,2020-11-30
27971921,271349,21562741,29.4419,-98.4563,San Antonio,TX,62.0,30,295,1524,House,1,1,4,5,70,2020-11-30,2020-11-30
27971542,271349,21801573,29.4161,-98.4878,San Antonio,TX,123.0,65,170,1743,Bungalow,3,4,8,5,208,2020-11-30,2020-11-30
27971699,271349,21945934,29.4144,-98.4869,San Antonio,TX,97.0,40,276,2231,Guesthouse,1,1,4,5,205,2020-11-30,2020-11-30
27971892,271349,22175570,29.4407,-98.4887,San Antonio,TX,122.0,110,226,2298,House,2,4,8,5,95,2020-11-30,2020-11-30
27971708,271349,22190806,29.4375,-98.4876,San Antonio,TX,52.0,28,164,711,Apartment,1,2,4,5,131,2020-11-30,2020-11-30
27971868,271349,22359181,29.4303,-98.4754,San Antonio,TX,95.0,75,121,958,Condominium,2,2,4,5,149,2020-11-30,2020-11-30
27971898,271349,22377658,29.4309,-98.4733,San Antonio,TX,71.0,90,220,1302,Guest suite,2,0,4,5,122,2020-11-30,2020-11-30
27971344,271349,22543346,29.4325,-98.4757,San Antonio,TX,174.0,150,70,1015,House,3,3,6,5,37,2020-11-30,2020-11-30
27971822,271349,22639396,29.4357,-98.4898,San Antonio,TX,165.0,100,117,1609,House,2,2,4,5,106,2020-11-30,2020-11-30
27971388,271349,22675292,29.4334,-98.4899,San Antonio,TX,163.0,100,156,2119,House,2,2,4,5,102,2020-11-30,2020-11-30
27971938,271349,22796540,29.4257,-98.4708,San Antonio,TX,278.0,164,209,4842,House,4,4,12,5,107,2020-11-30,2020-11-30
27971503,271349,22903286,29.4355,-98.4886,San Antonio,TX,67.0,129,274,1530,Apartment,1,1,2,5,40,2020-11-30,2020-11-30
27971749,271349,22929916,29.4375,-98.4876,San Antonio,TX,51.0,28,237,1007,Apartment,1,2,3,5,106,2020-11-30,2020-11-30
27971875,271349,23305775,29.4287,-98.4699,San Antonio,TX,51.0,50,306,1301,Guest suite,0,1,2,5,181,2020-11-30,2020-11-30
27971349,271349,23323386,29.4298,-98.4678,San Antonio,TX,69.0,45,129,742,Bungalow,0,1,3,5,92,2020-11-30,2020-11-30
27971495,271349,23357244,29.4328,-98.4711,San Antonio,TX,199.0,90,120,2171,House,3,5,10,5,61,2020-11-30,2020-11-30
27971914,271349,23455418,29.4246,-98.471,San Antonio,TX,146.0,120,74,900,House,3,4,6,5,67,2020-11-30,2020-11-30
27971315,271349,23508864,29.4185,-98.4895,San Antonio,TX,303.0,145,115,2904,House,3,3,8,5,55,2020-11-30,2020-11-30
27971446,271349,23521223,29.4165,-98.4747,San Antonio,TX,144.0,100,164,1968,House,3,6,8,5,73,2020-11-30,2020-11-30
27875566,274033,10056655,29.4062,-98.4751,San Antonio,TX,130.0,95,65,704,House,3,3,10,5,325,2020-10-30,2020-10-30
27875573,274033,11654041,29.4165,-98.4858,San Antonio,TX,159.0,70,107,1547,Guesthouse,1,1,3,5,55,2020-10-30,2020-10-30
27875565,274033,13361985,29.4273,-98.4893,San Antonio,TX,119.0,25,93,922,Apartment,1,1,2,5,103,2020-10-30,2020-10-30
27875634,274033,13882643,29.4107,-98.4776,San Antonio,TX,54.0,75,201,905,Guesthouse,1,2,4,5,28,2020-10-30,2020-10-30
27875622,274033,14519748,29.4167,-98.4704,San Antonio,TX,72.0,65,275,1650,House,2,4,6,5,145,2020-10-30,2020-10-30
27875597,274033,14772953,29.4201,-98.461,San Antonio,TX,70.0,60,139,811,House,4,5,10,5,140,2020-10-30,2020-10-30
27875605,274033,14883992,29.4164,-98.4744,San Antonio,TX,153.0,50,230,2933,House,3,5,9,5,305,2020-10-30,2020-10-30
27875604,274033,1570838,29.4174,-98.4698,San Antonio,TX,104.0,100,48,416,Villa,2,2,4,5,91,2020-10-30,2020-10-30
27875594,274033,1582570,29.4152,-98.4917,San Antonio,TX,166.0,80,81,1121,House,2,0,4,5,102,2020-10-30,2020-10-30
27875580,274033,16026007,29.4122,-98.4901,San Antonio,TX,198.0,100,128,2112,Bungalow,2,2,4,5,48,2020-10-30,2020-10-30
27875563,274033,16206873,29.4151,-98.4702,San Antonio,TX,150.0,10,22,275,House,3,3,5,4,33,2020-10-30,2020-10-30
27875599,274033,16916530,29.4146,-98.46,San Antonio,TX,71.0,60,171,1012,House,3,8,13,5,103,2020-10-30,2020-10-30
27875600,274033,17007828,29.4159,-98.4753,San Antonio,TX,138.0,50,188,2162,House,3,5,10,5,273,2020-10-30,2020-10-30
27875543,274033,17381884,29.4308,-98.4673,San Antonio,TX,148.0,80,150,1850,House,3,4,8,5,131,2020-10-30,2020-10-30
27875568,274033,17387531,29.41,-98.4707,San Antonio,TX,97.0,50,195,1576,House,2,3,5,5,351,2020-10-30,2020-10-30
27875571,274033,17708400,29.4073,-98.4748,San Antonio,TX,97.0,50,184,1487,House,2,2,5,5,335,2020-10-30,2020-10-30
27875551,274033,17764083,29.4172,-98.4754,San Antonio,TX,127.0,80,105,1212,House,3,3,4,5,83,2020-10-30,2020-10-30
27875587,274033,17766109,29.4228,-98.471,San Antonio,TX,91.0,35,321,2434,House,1,1,4,5,308,2020-10-30,2020-10-30
27875603,274033,1802005,29.4173,-98.4698,San Antonio,TX,129.0,100,35,376,Villa,3,3,6,5,154,2020-10-30,2020-10-30
27875564,274033,18746374,29.4268,-98.4883,San Antonio,TX,118.0,30,109,1072,Apartment,1,1,2,5,115,2020-10-30,2020-10-30
27875602,274033,18769530,29.4141,-98.4918,San Antonio,TX,89.0,40,64,475,Apartment,1,3,3,5,80,2020-10-30,2020-10-30
27875584,274033,18776621,29.4288,-98.472,San Antonio,TX,45.0,0,258,968,Apartment,1,1,2,5,14,2020-10-30,2020-10-30
27875592,274033,1883124,29.4174,-98.4698,San Antonio,TX,128.0,100,29,309,Villa,3,3,6,5,150,2020-10-30,2020-10-30
27875583,274033,19292690,29.4309,-98.4749,San Antonio,TX,129.0,95,142,1527,House,2,3,6,5,91,2020-10-30,2020-10-30
27875586,274033,19415227,29.4302,-98.4766,San Antonio,TX,320.0,190,153,4080,House,7,9,16,5,116,2020-10-30,2020-10-30
27875575,274033,19499532,29.4088,-98.4867,San Antonio,TX,69.0,70,77,443,House,1,1,4,5,95,2020-10-30,2020-10-30
27875595,274033,19677154,29.4149,-98.4915,San Antonio,TX,139.0,80,150,1738,Guesthouse,2,4,5,5,195,2020-10-30,2020-10-30
27875598,274033,19679572,29.4161,-98.4912,San Antonio,TX,108.0,35,165,1485,Guest suite,0,1,2,0,215,2020-10-30,2020-10-30
27875570,274033,20232972,29.4159,-98.4863,San Antonio,TX,199.0,99,86,1556,Townhouse,2,2,6,5,65,2020-10-30,2020-10-30
27875576,274033,20777737,29.4077,-98.4679,San Antonio,TX,113.0,105,219,2062,House,3,4,7,5,148,2020-10-30,2020-10-30
27875582,274033,20874689,29.4208,-98.4745,San Antonio,TX,76.0,39,288,1824,Apartment,1,2,4,5,243,2020-10-30,2020-10-30
27875590,274033,21081222,29.4148,-98.4754,San Antonio,TX,123.0,85,127,1302,House,3,4,6,5,204,2020-10-30,2020-10-30
27875530,274033,21421754,29.4076,-98.4771,San Antonio,TX,101.0,100,268,2256,House,2,4,6,5,305,2020-10-30,2020-10-30
27875567,274033,21579072,29.4058,-98.4878,San Antonio,TX,70.0,30,250,1458,Guest suite,1,1,2,5,179,2020-10-30,2020-10-30
27875577,274033,21712470,29.4076,-98.4883,San Antonio,TX,80.0,75,120,800,Apartment,3,4,7,5,99,2020-10-30,2020-10-30
27875574,274033,21801573,29.4161,-98.4878,San Antonio,TX,125.0,65,164,1708,Bungalow,3,4,8,5,205,2020-10-30,2020-10-30
27875593,274033,21945934,29.4144,-98.4869,San Antonio,TX,97.0,40,277,2239,Guesthouse,1,1,4,5,198,2020-10-30,2020-10-30
27875588,274033,22017396,29.4291,-98.4735,San Antonio,TX,60.0,40,135,675,Guest suite,1,1,3,5,146,2020-10-30,2020-10-30
27875531,274033,22030838,29.409,-98.4803,San Antonio,TX,345.0,125,97,2789,House,3,4,10,5,51,2020-10-30,2020-10-30
27875609,274033,22359181,29.4289,-98.4751,San Antonio,TX,95.0,50,111,879,Condominium,2,2,4,5,140,2020-10-30,2020-10-30
27875614,274033,22377658,29.4309,-98.4733,San Antonio,TX,72.0,90,233,1398,Guest suite,2,0,4,5,119,2020-10-30,2020-10-30
27875620,274033,22796540,29.4257,-98.4708,San Antonio,TX,293.0,164,200,4883,House,4,4,12,5,100,2020-10-30,2020-10-30
27875555,274033,22909283,29.4014,-98.4649,San Antonio,TX,152.0,150,244,3091,House,3,4,8,5,42,2020-10-30,2020-10-30
27875610,274033,23305775,29.4287,-98.4699,San Antonio,TX,51.0,50,308,1309,Guest suite,0,1,2,5,178,2020-10-30,2020-10-30
27875534,274033,23508864,29.4202,-98.4913,San Antonio,TX,302.0,145,105,2643,House,3,3,8,5,54,2020-10-30,2020-10-30
27875549,274033,23521223,29.4165,-98.4747,San Antonio,TX,145.0,100,135,1631,House,3,6,9,5,72,2020-10-30,2020-10-30
27875533,274033,23828399,29.4097,-98.4795,San Antonio,TX,82.0,35,66,451,Cottage,0,1,2,5,65,2020-10-30,2020-10-30
27875532,274033,24601172,29.4056,-98.4591,San Antonio,TX,84.0,90,251,1757,Bungalow,3,5,7,5,57,2020-10-30,2020-10-30
27875537,274033,25165427,29.4047,-98.4908,San Antonio,TX,77.0,89,117,751,Apartment,1,2,4,5,99,2020-10-30,2020-10-30
27875607,274033,25319028,29.4059,-98.4912,San Antonio,TX,82.0,89,207,1415,Apartment,1,2,4,5,116,2020-10-30,2020-10-30
27875560,274033,25319206,29.4058,-98.491,San Antonio,TX,70.0,89,243,1418,Apartment,1,2,4,5,121,2020-10-30,2020-10-30
27875539,274033,2540198,29.4014,-98.488,San Antonio,TX,70.0,35,148,863,House,1,1,2,5,351,2020-10-30,2020-10-30
27875612,274033,25627819,29.4297,-98.4744,San Antonio,TX,85.0,35,226,1601,Apartment,1,2,4,5,173,2020-10-30,2020-10-30
27875535,274033,25744366,29.4107,-98.4826,San Antonio,TX,90.0,35,300,2250,Bungalow,1,1,2,5,178,2020-10-30,2020-10-30
27875547,274033,26719189,29.415,-98.4713,San Antonio,TX,92.0,50,195,1495,House,3,4,6,5,212,2020-10-30,2020-10-30
27875542,274033,26926748,29.414,-98.4729,San Antonio,TX,242.0,150,103,2077,House,4,8,12,5,66,2020-10-30,2020-10-30
27875617,274033,27170600,29.4046,-98.4626,San Antonio,TX,64.0,30,291,1552,House,2,2,4,5,130,2020-10-30,2020-10-30
27875538,274033,27500621,29.4131,-98.4886,San Antonio,TX,111.0,90,204,1887,House,2,5,5,5,70,2020-10-30,2020-10-30
27875619,274033,27527982,29.4137,-98.4874,San Antonio,TX,98.0,90,174,1421,House,1,2,4,5,67,2020-10-30,2020-10-30
27846220,271360,10331035,30.246,-97.7395,Austin,TX,119.0,85,268,2658,Cabin,1,1,4,5,321,2020-10-30,2020-10-30
27844695,271360,10336181,30.2547,-97.7203,Austin,TX,165.0,100,120,1650,House,2,2,5,5,150,2020-10-30,2020-10-30
27845232,271360,10644981,30.2513,-97.7233,Austin,TX,126.0,75,174,1827,Loft,1,1,4,5,214,2020-10-30,2020-10-30
27845884,271360,10918267,30.2617,-97.7307,Austin,TX,205.0,75,222,3793,House,2,4,6,5,30,2020-10-30,2020-10-30
27844546,271360,11144738,30.2614,-97.7294,Austin,TX,279.0,100,27,2511,House,2,2,6,5,178,2020-10-30,2020-10-30
27845188,271360,11398275,30.2607,-97.7355,Austin,TX,288.0,0,170,4080,House,3,3,6,5,103,2020-10-30,2020-10-30
27844615,271360,11445450,30.2442,-97.7241,Austin,TX,127.0,95,112,1185,Condominium,2,2,6,5,170,2020-10-30,2020-10-30
27845097,271360,1148536,30.2557,-97.7361,Austin,TX,376.0,175,159,4982,House,3,3,8,5,231,2020-10-30,2020-10-30
27844892,271360,1157268,30.2643,-97.7399,Austin,TX,307.0,150,137,3505,Loft,3,6,10,5,146,2020-10-30,2020-10-30
27845460,271360,1157317,30.2643,-97.7411,Austin,TX,436.0,200,196,7121,Apartment,4,6,10,5,143,2020-10-30,2020-10-30
27845994,271360,12016436,30.2615,-97.7309,Austin,TX,141.0,59,232,2726,Guesthouse,2,3,5,5,352,2020-10-30,2020-10-30
27845544,271360,12021271,30.2615,-97.7309,Austin,TX,123.0,45,199,2040,Guesthouse,1,2,3,5,360,2020-10-30,2020-10-30
27845998,271360,1213690,30.2577,-97.7232,Austin,TX,292.0,110,233,5670,Bungalow,3,3,7,0,451,2020-10-30,2020-10-30
27846783,271360,12194423,30.2547,-97.7143,Austin,TX,57.0,20,345,1639,Apartment,1,2,3,5,438,2020-10-30,2020-10-30
27846454,271360,12308357,30.2444,-97.7461,Austin,TX,156.0,29,302,3926,House,1,1,2,0,574,2020-10-30,2020-10-30
27845274,271360,12910442,30.2542,-97.7142,Austin,TX,117.0,20,178,1736,Guesthouse,0,1,2,5,113,2020-10-30,2020-10-30
27845319,271360,13152496,30.2548,-97.7244,Austin,TX,288.0,135,182,4368,House,3,6,8,5,60,2020-10-30,2020-10-30
27846863,271360,13481212,30.2668,-97.7138,Austin,TX,150.0,40,31,4650,House,4,4,8,5,61,2020-10-30,2020-10-30
27844877,271360,13698295,30.2526,-97.7255,Austin,TX,364.0,155,136,4125,House,3,4,8,5,127,2020-10-30,2020-10-30
27846731,271360,13799593,30.2617,-97.7308,Austin,TX,225.0,125,199,6396,House,3,4,8,5,30,2020-10-30,2020-10-30
27846025,271360,141550,30.2558,-97.7271,Austin,TX,108.0,29,235,2115,Guesthouse,0,1,2,5,445,2020-10-30,2020-10-30
27846270,271360,14983224,30.2669,-97.7474,Austin,TX,244.0,80,69,5612,Apartment,2,2,4,4,20,2020-10-30,2020-10-30
27845163,271360,1499714,30.2602,-97.7327,Austin,TX,121.0,65,169,1704,Apartment,0,0,2,5,400,2020-10-30,2020-10-30
27844972,271360,15191175,30.2524,-97.7261,Austin,TX,72.0,60,143,858,Guesthouse,0,0,2,5,241,2020-10-30,2020-10-30
27846869,271360,15270093,30.2636,-97.7331,Austin,TX,137.0,100,92,4201,Apartment,1,1,2,5,31,2020-10-30,2020-10-30
27845827,271360,15271035,30.2655,-97.7332,Austin,TX,185.0,150,218,3361,Condominium,2,3,5,5,153,2020-10-30,2020-10-30
27845681,271360,1570491,30.2649,-97.7424,Austin,TX,180.0,150,208,3120,Loft,2,4,6,5,181,2020-10-30,2020-10-30
27845577,271360,1574481,30.2552,-97.7359,Austin,TX,190.0,0,17,3230,House,2,2,4,5,24,2020-10-30,2020-10-30
27845558,271360,15799378,30.2641,-97.7412,Austin,TX,118.0,70,200,1967,Condominium,1,3,6,5,228,2020-10-30,2020-10-30
27846620,271360,15886011,30.2646,-97.7339,Austin,TX,171.0,104,322,4589,Condominium,2,5,11,5,416,2020-10-30,2020-10-30
27846462,271360,16055940,30.2628,-97.7279,Austin,TX,152.0,70,302,3825,Loft,1,1,2,5,127,2020-10-30,2020-10-30
27844653,271360,16094172,30.2696,-97.7278,Austin,TX,329.0,160,97,3191,Condominium,2,2,6,5,75,2020-10-30,2020-10-30
27845666,271360,16124855,30.2667,-97.7195,Austin,TX,189.0,99,189,3247,House,2,2,4,5,204,2020-10-30,2020-10-30
27845594,271360,16215891,30.2554,-97.7229,Austin,TX,130.0,61,202,2188,Condominium,2,2,4,5,131,2020-10-30,2020-10-30
27844488,271360,1623007,30.2592,-97.7345,Austin,TX,444.0,125,88,3907,House,4,8,10,5,139,2020-10-30,2020-10-30
27846676,271360,16236845,30.2597,-97.7358,Austin,TX,281.0,104,329,7704,House,5,8,13,5,284,2020-10-30,2020-10-30
27845609,271360,1640231,30.2556,-97.7152,Austin,TX,111.0,40,203,1878,Guest suite,1,1,2,5,199,2020-10-30,2020-10-30
27846635,271360,16408376,30.2616,-97.7182,Austin,TX,137.0,75,81,3699,Loft,1,1,4,5,25,2020-10-30,2020-10-30
27846642,271360,16628889,30.2498,-97.7437,Austin,TX,100.0,50,269,2690,Apartment,1,1,4,5,72,2020-10-30,2020-10-30
27845081,271360,16701061,30.2449,-97.7327,Austin,TX,465.0,291,158,6123,House,4,6,10,5,38,2020-10-30,2020-10-30
27846100,271360,16704551,30.2658,-97.7401,Austin,TX,117.0,70,245,2389,Apartment,1,1,4,5,332,2020-10-30,2020-10-30
27845797,271360,16881707,30.2587,-97.7334,Austin,TX,149.0,79,215,2670,Guest suite,0,2,4,5,234,2020-10-30,2020-10-30
27846150,271360,1698089,30.269,-97.747,Austin,TX,112.0,75,170,2380,Condominium,1,1,4,5,41,2020-10-30,2020-10-30
27846856,271360,16997691,30.2556,-97.7329,Austin,TX,196.0,50,31,6076,Bungalow,2,4,6,5,34,2020-10-30,2020-10-30
27846407,271360,1704436,30.2483,-97.7466,Austin,TX,189.0,85,74,4662,Bungalow,2,2,4,5,146,2020-10-30,2020-10-30
27844913,271360,17079610,30.2717,-97.716,Austin,TX,246.0,140,116,2854,Loft,2,3,6,5,56,2020-10-30,2020-10-30
27846663,271360,17217284,30.2673,-97.7182,Austin,TX,169.0,120,245,4601,Bungalow,3,3,6,5,33,2020-10-30,2020-10-30
27844857,271360,17263419,30.2701,-97.7265,Austin,TX,624.0,200,135,7020,House,4,7,8,5,21,2020-10-30,2020-10-30
27844504,271360,1736648,30.2663,-97.7414,Austin,TX,377.0,150,106,3330,Apartment,3,4,8,5,180,2020-10-30,2020-10-30
27844824,271360,17437940,30.2622,-97.7324,Austin,TX,544.0,200,129,5848,House,4,8,10,5,115,2020-10-30,2020-10-30
27844776,271360,17443832,30.2647,-97.7409,Austin,TX,205.0,125,127,2170,Condominium,2,4,6,5,81,2020-10-30,2020-10-30
27844909,271360,17545365,30.2589,-97.7337,Austin,TX,209.0,95,139,2421,House,2,2,4,5,221,2020-10-30,2020-10-30
27845102,271360,1755240,30.2665,-97.742,Austin,TX,444.0,200,159,5883,Loft,4,7,10,5,157,2020-10-30,2020-10-30
27845220,271360,17711593,30.2651,-97.743,Austin,TX,161.0,100,172,2308,Condominium,1,2,4,5,67,2020-10-30,2020-10-30
27846246,271360,17994877,30.2668,-97.7319,Austin,TX,258.0,50,227,5857,Apartment,3,3,10,5,31,2020-10-30,2020-10-30
27846204,271360,18106336,30.2667,-97.7185,Austin,TX,202.0,75,264,4444,Bungalow,2,3,6,5,82,2020-10-30,2020-10-30
27845747,271360,1822588,30.2589,-97.7266,Austin,TX,152.0,80,212,2685,House,3,3,4,5,264,2020-10-30,2020-10-30
27846613,271360,18594935,30.2659,-97.7342,Austin,TX,165.0,104,322,4428,Condominium,2,7,12,5,357,2020-10-30,2020-10-30
27845299,271360,18737178,30.2496,-97.7246,Austin,TX,113.0,25,181,1704,Apartment,1,1,2,0,192,2020-10-30,2020-10-30
27845714,271360,18749798,30.2603,-97.7395,Austin,TX,194.0,125,210,3395,Condominium,2,6,8,5,193,2020-10-30,2020-10-30
27844154,271303,10426783,30.2563,-97.7548,Austin,TX,89.0,40,104,1028,Guesthouse,1,1,2,5,162,2020-10-30,2020-10-30
27844869,271303,11103461,30.2538,-97.7702,Austin,TX,95.0,50,55,1742,Apartment,0,2,2,5,55,2020-10-30,2020-10-30
27845040,271303,11119466,30.246,-97.7644,Austin,TX,101.0,150,219,2011,House,3,4,7,5,178,2020-10-30,2020-10-30
27845098,271303,11122045,30.2422,-97.7553,Austin,TX,181.0,110,21,3801,House,3,3,6,5,119,2020-10-30,2020-10-30
27844454,271303,1126920,30.2435,-97.756,Austin,TX,494.0,160,174,7163,House,4,5,8,5,201,2020-10-30,2020-10-30
27845888,271303,11474166,30.255,-97.7664,Austin,TX,227.0,188,31,7037,Condominium,2,3,6,5,65,2020-10-30,2020-10-30
27844145,271303,1157268,30.2643,-97.7399,Austin,TX,307.0,150,137,3505,Loft,3,6,10,5,146,2020-10-30,2020-10-30
27844703,271303,1157317,30.2643,-97.7411,Austin,TX,436.0,200,196,7121,Apartment,4,6,10,5,143,2020-10-30,2020-10-30
27845515,271303,11819911,30.2477,-97.7539,Austin,TX,92.0,60,320,2453,House,3,4,8,5,500,2020-10-30,2020-10-30
27845179,271303,12136955,30.2624,-97.767,Austin,TX,250.0,350,135,5625,House,3,3,4,5,4,2020-10-30,2020-10-30
27845369,271303,12308357,30.2444,-97.7461,Austin,TX,156.0,29,302,3926,House,1,1,2,0,574,2020-10-30,2020-10-30
27844218,271303,1236371,30.2506,-97.7689,Austin,TX,387.0,150,155,4999,House,4,5,8,5,136,2020-10-30,2020-10-30
27845103,271303,12431608,30.2424,-97.7628,Austin,TX,154.0,100,104,3203,House,2,2,4,5,147,2020-10-30,2020-10-30
27845157,271303,12534356,30.2473,-97.772,Austin,TX,107.0,70,262,2336,Apartment,2,2,6,5,255,2020-10-30,2020-10-30
27844998,271303,1267100,30.2506,-97.7689,Austin,TX,675.0,225,196,13230,House,6,9,14,5,31,2020-10-30,2020-10-30
27845588,271303,12933402,30.2619,-97.7746,Austin,TX,94.0,60,140,2632,Loft,1,1,2,5,91,2020-10-30,2020-10-30
27845960,271303,13393992,30.2512,-97.7702,Austin,TX,145.0,150,31,4495,Bungalow,2,2,4,5,8,2020-10-30,2020-10-30
27844495,271303,1342654,30.2597,-97.7537,Austin,TX,122.0,50,176,1789,House,1,1,2,5,156,2020-10-30,2020-10-30
27845174,271303,13571814,30.2443,-97.7745,Austin,TX,99.0,60,266,2195,Apartment,1,2,4,5,229,2020-10-30,2020-10-30
27845405,271303,13658208,30.2522,-97.7602,Austin,TX,95.0,70,306,2423,Apartment,1,1,2,5,134,2020-10-30,2020-10-30
27845573,271303,1462311,30.247,-97.7555,Austin,TX,123.0,0,331,3393,House,1,1,2,0,836,2020-10-30,2020-10-30
27845004,271303,15074147,30.2504,-97.7682,Austin,TX,174.0,45,20,3480,House,2,4,7,5,28,2020-10-30,2020-10-30
27844985,271303,15194730,30.2501,-97.7695,Austin,TX,182.0,75,235,3564,Guesthouse,2,2,4,5,149,2020-10-30,2020-10-30
27844236,271303,15616254,30.2418,-97.7515,Austin,TX,100.0,0,78,1300,Condominium,2,2,2,5,16,2020-10-30,2020-10-30
27844826,271303,1570491,30.2649,-97.7424,Austin,TX,180.0,150,208,3120,Loft,2,4,6,5,181,2020-10-30,2020-10-30
27844740,271303,15799378,30.2641,-97.7412,Austin,TX,118.0,70,200,1967,Condominium,1,3,6,5,228,2020-10-30,2020-10-30
27845432,271303,1596096,30.2467,-97.7487,Austin,TX,176.0,80,26,4576,Guesthouse,2,2,5,5,125,2020-10-30,2020-10-30
27845111,271303,1599035,30.2394,-97.7572,Austin,TX,527.0,150,252,11067,House,4,9,10,5,197,2020-10-30,2020-10-30
27845661,271303,16157135,30.2519,-97.7591,Austin,TX,99.0,60,347,2863,Guesthouse,0,2,2,5,274,2020-10-30,2020-10-30
27845781,271303,16186851,30.2445,-97.7477,Austin,TX,81.0,125,31,2511,House,3,3,3,5,9,2020-10-30,2020-10-30
27844160,271303,1641751,30.2433,-97.7657,Austin,TX,98.0,30,58,1137,Guesthouse,2,3,5,5,301,2020-10-30,2020-10-30
